6 10.568288
7 14.145248
7 14.511621
8 19.267475
5 6.988012
6 10.474656
8 18.115562
7 14.793222
6 10.264442
6 10.477634
7 14.582147
5 6.720939
6 10.228953
7 14.540327
6 10.440306
5 6.893214
7 14.190631
6 10.161390
5 6.841748
6 10.513945
7 14.496247
5 6.875359
5 6.899638
5 6.735998
6 10.607518
6 10.481247
5 6.874533
6 10.482241
8 19.225744
6 10.333461
5 6.757461
6 10.345981
5 6.986251
6 10.481892
7 14.490647
6 10.456075
5 6.778841
6 10.543713
6 10.240840
6 10.352242
6 10.431929
7 14.662530
5 6.952896
5 6.881674
7 14.471380
7 14.306179
8 18.913488
7 14.553761
8 19.459793
6 10.385038
5 6.920425
5 6.854281
6 10.221638
6 10.642812
6 9.733122
5 6.977621
6 10.401617
7 14.569167
5 6.903957
6 10.026960
6 10.653248
6 10.445574
4 3.866873
8 18.625175
9 20.057949
7 14.551699
6 9.227037
7 14.502646
6 10.704125
5 6.877860
5 6.914548
7 14.533433
5 6.858685
5 6.943030
7 14.575170
6 8.123048
8 19.069712
6 10.519366
6 10.375370
6 10.522008
6 10.395207
6 10.630179
4 3.588510
6 10.398636
6 10.214992
6 10.508509
7 14.661584
7 14.624807
7 14.669459
9 23.677599
5 6.779302
6 10.173703
7 13.759959
6 10.269485
5 6.881907
5 6.769149
6 10.237900
6 10.278501
6 10.627447
4 3.794044
7 14.703630
6 10.263699
5 7.024937
6 10.462587
6 10.229442
5 6.863644
5 6.715132
5 6.814469
5 6.879869
7 14.282261
6 10.523939
5 6.653554
6 10.751013
8 19.140907
6 10.039819
9 24.515079
5 6.897698
6 10.152209
6 10.463680
7 14.324713
7 14.255505
7 14.361348
6 10.203560
7 14.313061
6 10.470028
6 10.134233
5 6.859309
6 10.301934
7 14.310461
6 10.560340
6 10.199433
5 6.816428
5 6.615771
5 6.703704
5 7.699219
5 6.843646
5 6.726579
6 10.450799
8 19.120367
5 6.803339
5 6.678046
6 10.229041
5 6.777903
4 3.723800
6 11.477264
6 10.508151
6 10.387288
7 13.947278
6 10.302565
6 10.560760
6 10.580365
7 14.447070
5 6.435095
6 10.072951
7 14.355506
6 10.443290
6 10.366735
6 10.288875
8 18.719881
7 14.485062
8 17.504734
6 10.430577
6 10.275104
6 10.126493
7 14.147314
7 13.990769
5 6.826350
5 6.316945
6 10.559705
5 6.654107
4 3.804408
5 6.518741
6 10.545821
6 10.563921
7 14.608326
8 18.759882
6 10.029879
6 10.515958
6 10.360511
5 6.572559
5 6.343117
5 6.942368
7 14.185040
5 6.686257
6 10.016784
7 14.114777
6 10.481395
7 14.217717
5 6.851460
7 13.949625
6 10.438823
7 14.154587
4 3.607378
5 6.873950
7 14.582179
5 6.661787
6 10.544508
6 10.334677
6 10.555667
5 6.896355
7 14.471045
5 6.915707
9 22.928904
7 14.070099
6 10.072487
6 10.481927
5 6.344988
5 6.854481
5 6.913881
7 14.525043
5 6.879465
6 10.080137
7 14.611521
7 14.526480
5 6.572268
5 6.845278
5 6.861661
6 10.468425
7 14.732802
6 10.344031
6 10.277173
8 18.857687
6 10.478987
5 6.602541
7 14.181207
6 10.303901
5 6.741786
5 6.936595
6 10.464661
6 10.494527
5 6.928112
7 14.622724
6 10.253229
6 10.362289
6 10.243400
5 6.858835
6 10.616583
6 10.490463
6 10.159611
5 6.971215
5 6.881302
8 19.270252
6 10.114304
4 3.726314
8 19.061960
5 6.962931
7 14.532417
5 6.848809
6 10.346783
5 6.839342
6 10.213334
7 14.634212
6 10.330960
7 13.880844
6 10.340752
5 6.773189
7 14.318808
8 18.969233
7 14.423958
6 10.441220
6 10.352284
7 14.525867
5 6.878133
7 14.278996
5 6.758838
7 14.499288
5 6.707658
4 3.782233
5 6.811629
5 6.841544
7 13.937333
5 6.811801
6 10.539364
5 6.866342
7 14.133765
5 6.619953
7 13.767269
4 3.830866
5 6.592686
7 13.853226
6 10.236940
6 10.407618
7 13.982045
7 14.192740
8 18.255985
5 6.806745
4 3.749482
8 18.905554
6 9.802234
7 14.443091
6 10.462070
6 9.905006
6 10.506436
6 10.163380
6 9.962677
6 10.529570
7 13.894054
6 9.904021
6 10.121227
6 9.785947
6 10.192410
6 10.362608
6 10.316541
8 19.034897
5 6.821678
6 10.339272
6 10.493252
6 10.379075
5 6.695429
5 6.743788
5 6.356918
5 6.695163
7 14.521292
5 6.747622
6 10.140492
5 6.437350
6 10.109712
5 6.577106
5 6.840435
4 3.828470
6 10.266376
8 18.648462
7 14.001549
6 10.474190
6 9.993910
6 10.586787
6 10.571509
7 14.205697
5 6.684337
8 18.473078
7 14.352751
10 29.922041
6 10.367798
5 6.106228
7 14.473916
4 3.767818
6 9.954367
7 13.944716
5 6.864777
5 7.087388
6 10.596912
7 13.613219
6 10.168507
4 3.678542
6 9.913267
7 14.291535
6 10.391572
6 10.341184
6 10.495687
5 6.865461
5 6.699799
7 14.388547
7 13.477784
4 3.784850
5 6.831295
7 14.470730
6 10.399511
7 14.705989
6 10.264503
7 14.304707
6 10.275196
7 14.639462
5 6.579551
7 13.911262
6 10.108119
5 6.629435
4 3.791996
5 6.776052
7 14.509110
7 14.436392
6 10.430244
5 6.799489
6 9.754052
5 6.556038
5 6.947769
6 10.356495
5 6.622679
6 9.764417
7 13.769966
6 10.554321
6 10.144835
6 10.024807
6 10.299226
5 6.306305
5 6.487877
7 13.850621
6 10.043001
7 14.281818
6 10.472595
6 10.296694
6 10.297903
5 6.833945
7 14.824888
5 6.808882
7 14.667707
7 14.287799
7 13.241637
5 6.708898
5 6.943108
6 9.431905
5 6.739567
6 10.504051
6 10.267897
6 9.944633
5 6.141728
6 10.258896
6 10.548016
6 10.403339
8 19.401218
6 10.439196
6 10.406426
7 14.579639
6 10.363602
6 10.218145
7 14.686558
6 10.322124
6 10.329034
7 14.624563
6 9.972677
6 9.935592
6 10.456891
5 6.572110
6 10.231690
5 6.789998
6 10.263892
6 10.176527
5 6.857056
6 10.084554
6 10.487539
6 10.012002
6 10.314770
6 10.134510
6 10.369085
6 11.113475
5 6.519078
7 14.421352
5 7.345279
6 10.452842
6 10.063475
6 10.515090
4 3.761118
5 6.904899
5 6.842087
