6 10.208833
5 6.681763
7 13.696281
6 10.237737
6 10.082500
5 6.749548
7 14.264388
7 14.204269
6 9.758247
6 10.305730
6 10.193201
6 10.324342
7 14.126445
5 6.611403
6 10.223416
5 6.743858
6 9.934486
6 10.057769
6 10.193387
5 6.618713
6 10.252244
8 18.610664
8 18.864365
6 10.409326
4 3.771511
8 18.470749
5 6.780965
8 18.659748
6 9.898998
4 3.783527
7 14.178716
5 6.605028
5 6.767253
5 6.747789
6 10.362810
8 18.533707
6 10.229384
5 6.602696
6 10.139784
5 6.842412
6 10.330184
5 6.640866
8 18.487125
7 13.391809
6 10.041916
6 10.089197
6 10.014566
6 10.147998
4 3.751714
8 18.257519
5 6.728817
5 6.617940
6 10.067074
5 6.684689
7 14.013741
5 6.634177
6 9.886055
5 6.592270
6 9.914840
6 10.060372
6 10.074105
6 10.069493
7 14.107483
6 9.683429
6 9.660650
5 6.674395
6 10.207139
8 18.797142
5 6.679513
6 9.873294
6 10.339022
5 6.724471
6 10.174455
5 6.701659
6 10.404663
5 6.677549
6 10.234980
6 10.121074
5 6.531858
