5 6.445086
4 3.754372
6 10.180333
5 6.442170
7 13.784640
6 9.554763
6 10.431529
6 10.415771
8 18.848751
6 9.457664
5 6.373000
6 10.297559
6 10.056912
7 14.171408
7 13.940696
6 9.603988
6 9.797069
6 10.468975
6 10.461309
5 6.809082
6 10.252086
6 10.150816
5 6.455128
6 10.313134
9 24.204863
6 9.875594
5 6.862323
6 10.387787
6 9.904708
6 10.247132
6 10.416361
5 6.564576
5 6.552667
5 6.803242
6 10.070386
5 6.425599
6 10.183335
7 14.374102
6 10.344226
5 6.699953
6 10.289823
6 9.930876
6 10.164617
4 3.623773
7 14.418754
8 18.959974
6 10.301615
5 6.823462
6 10.079692
6 10.311008
6 9.907660
6 9.735179
8 19.129780
6 10.011585
6 10.326425
5 6.688558
5 6.559573
8 18.787455
8 19.345264
6 10.178728
8 17.632572
6 10.327011
5 6.817375
5 6.707942
5 6.258320
5 6.784396
5 6.814865
7 13.671270
5 6.897210
6 10.391847
7 13.668465
6 10.098657
6 10.253152
7 14.326077
5 6.731490
7 13.721657
8 17.557909
6 10.173346
6 10.441287
5 6.743139
7 14.589966
5 6.906638
5 6.628390
7 14.401935
5 6.882546
6 10.422668
6 10.216376
4 3.545418
6 10.156837
8 18.567081
6 10.241729
6 10.363882
4 3.683451
5 6.930276
8 19.210901
5 6.768244
8 19.225523
6 10.298754
6 9.872092
6 9.390310
7 13.818094
5 6.192258
5 6.875692
6 10.316008
6 10.266955
6 10.323634
6 10.454610
4 3.752834
5 6.743566
7 14.307074
7 13.645882
6 9.765497
5 6.602986
7 14.176176
5 6.882795
6 9.870296
6 9.944896
5 6.912545
7 14.223122
6 10.392706
6 10.204318
7 14.624220
5 6.075687
7 13.822328
4 3.642028
8 19.124710
6 10.636794
6 10.539581
6 9.680403
7 13.936083
7 13.803379
7 14.401269
6 10.447778
6 9.957095
6 10.584506
7 14.474033
5 6.888574
8 18.541765
5 6.268586
8 18.666662
5 6.707440
6 10.585268
5 6.781421
6 10.424170
5 6.878567
5 6.856340
6 10.593246
5 6.930539
6 10.465133
6 10.454106
7 14.515621
6 10.353909
6 10.470270
5 6.870022
6 9.980536
6 10.067741
5 6.511073
6 10.380111
5 6.874396
5 6.807729
6 10.438625
5 6.777986
5 5.975749
6 10.014490
6 9.106217
7 13.543741
6 10.117378
8 18.936424
6 10.285531
7 14.467866
8 19.291073
8 19.194067
6 10.513901
6 10.225771
6 10.305638
6 9.820842
6 10.491153
6 10.203083
6 10.168189
6 10.514764
6 9.855785
7 14.240876
5 6.278691
5 6.922670
6 10.341479
4 3.765645
7 14.314219
4 3.715574
6 10.515591
6 9.917886
6 10.243877
6 10.388524
7 14.117752
5 6.840541
5 6.820159
5 6.523749
5 6.818431
5 6.775534
6 10.464098
6 9.769835
7 13.926610
8 18.831436
4 3.779395
8 18.927427
7 14.643044
6 10.358706
7 14.733695
5 6.627470
6 10.308506
6 9.962009
6 10.451867
6 10.223251
9 23.151430
7 14.387510
6 10.479066
7 14.404081
5 6.321281
6 9.973909
7 14.705039
6 10.338453
5 6.595366
5 6.867474
7 14.603046
6 10.583107
6 10.194536
5 6.851771
5 6.835142
5 6.833111
6 10.489777
7 14.486748
5 6.596905
5 6.949960
6 10.086815
6 10.381492
7 14.272238
5 6.797147
7 14.440542
7 14.314791
6 10.423223
5 6.558080
5 6.691939
8 18.432325
6 10.261134
6 10.098957
7 13.820397
8 17.988064
6 9.906386
6 10.060964
6 10.238574
7 13.980523
4 3.587283
7 14.360761
5 6.671613
7 13.770309
6 10.272285
6 10.382091
7 14.389754
6 10.129210
5 6.864075
6 9.954671
4 3.798126
6 10.034456
6 9.600891
6 10.535408
6 9.922948
6 10.363051
6 9.889132
5 6.151058
5 6.480737
5 6.583415
5 6.697890
8 19.059568
6 10.368683
5 6.893493
5 6.762754
6 10.188663
5 6.602253
7 13.436467
5 6.850098
6 10.408903
6 9.921524
6 10.184395
5 6.502592
6 9.741855
5 6.751569
7 13.928169
5 6.909961
6 9.685093
6 9.595498
5 6.476971
