0.999937 17: 44.333549 10.920563 981: 43.385811 11.239414
0.999858 17: 44.333549 10.920563 999: 45.104637 11.557069
1.009459 18: 55.620911 11.132544 977: 54.703091 10.712289
1.009688 18: 55.620911 11.132544 978: 56.450020 10.556307
1.009381 18: 55.620911 11.132544 1002: 55.682949 12.140017
1.000008 19: 76.241699 10.924421 979: 75.245110 10.841803
0.999895 19: 76.241699 10.924421 1005: 76.621773 11.849264
1.012264 20: 42.384907 11.391406 980: 41.691895 10.653563
1.012379 20: 42.384907 11.391406 981: 43.385811 11.239414
1.011383 20: 42.384907 11.391406 1011: 42.038883 12.341755
1.031922 21: 52.084572 11.176412 982: 52.943943 10.605145
1.030527 21: 52.084572 11.176412 1012: 52.025299 12.205233
1.028041 21: 52.084572 11.176412 2381: 51.171940 10.703156
1.009657 22: 24.075571 11.648136 983: 23.382376 10.914047
1.009812 22: 24.075571 11.648136 984: 25.067669 11.459820
1.009282 22: 24.075571 11.648136 1010: 23.743292 12.601152
0.999954 23: 29.539476 11.635361 992: 28.567188 11.868948
0.999876 23: 29.539476 11.635361 1006: 30.273771 12.314009
1.017182 24: 37.664116 11.689832 985: 38.582615 11.252775
1.016688 24: 37.664116 11.689832 986: 36.845448 11.086975
1.017318 24: 37.664116 11.689832 1016: 37.539238 12.699456
1.003819 25: 72.702652 11.609163 987: 71.850014 11.079390
1.003509 25: 72.702652 11.609163 988: 73.556137 11.081344
1.003771 25: 72.702652 11.609163 1013: 72.758232 12.611394
0.999804 26: 80.084717 11.779430 989: 81.060585 11.561968
0.999800 26: 80.084717 11.779430 1014: 79.474182 12.571167
0.999972 27: 82.050667 11.421679 989: 81.060585 11.561968
0.999869 27: 82.050667 11.421679 1009: 82.667686 12.208460
1.007230 28: 17.610558 12.151702 990: 17.208254 11.228304
1.007174 28: 17.610558 12.151702 995: 18.614815 12.228301
1.007396 28: 17.610558 12.151702 1017: 17.021576 12.968983
1.007715 29: 27.595329 12.134432 991: 26.859150 11.446298
1.007468 29: 27.595329 12.134432 992: 28.567188 11.868948
1.007331 29: 27.595329 12.134432 1030: 27.373005 13.116922
0.998595 30: 67.720360 12.213082 993: 68.362228 11.448101
0.998657 30: 67.720360 12.213082 998: 66.736000 12.044703
0.998511 30: 67.720360 12.213082 1029: 68.050339 13.155493
1.012010 31: 19.624100 12.292832 994: 20.188152 11.452589
1.011346 31: 19.624100 12.292832 995: 18.614815 12.228301
1.011532 31: 19.624100 12.292832 1019: 20.023552 13.222152
1.009792 32: 47.505352 12.549934 996: 48.017677 11.679760
1.009652 32: 47.505352 12.549934 1000: 46.497463 12.609586
1.009029 32: 47.505352 12.549934 1031: 48.020477 13.417566
1.007697 33: 65.730965 12.108697 997: 65.222206 11.238859
1.007071 33: 65.730965 12.108697 998: 66.736000 12.044703
1.007714 33: 65.730965 12.108697 1020: 65.309868 13.024210
1.006965 34: 45.498112 12.483975 999: 45.104637 11.557069
1.007215 34: 45.498112 12.483975 1000: 46.497463 12.609586
1.007029 34: 45.498112 12.483975 1024: 44.854790 13.258730
0.997899 35: 59.909702 12.690392 1001: 59.617649 11.736187
0.997644 35: 59.909702 12.690392 1004: 60.879303 12.925269
0.997771 35: 59.909702 12.690392 1028: 59.187344 13.378682
1.007067 36: 55.528385 13.135152 1002: 55.682949 12.140017
1.006978 36: 55.528385 13.135152 1026: 54.597397 13.518904
1.006768 36: 55.528385 13.135152 1039: 56.315807 13.762486
1.011184 37: 61.869976 12.725478 1003: 62.167198 11.758963
1.010618 37: 61.869976 12.725478 1004: 60.879303 12.925269
1.011046 37: 61.869976 12.725478 1032: 62.515728 13.503436
1.006653 38: 76.765312 12.845631 1005: 76.621773 11.849264
1.007070 38: 76.765312 12.845631 1015: 77.728714 13.138968
1.007347 38: 76.765312 12.845631 1021: 75.962097 13.453572
1.031475 39: 14.447161 12.983482 1018: 15.348849 13.484380
1.040967 39: 14.447161 12.983482 1023: 13.612989 13.606194
1.040220 39: 14.447161 12.983482 2351: 14.582681 11.952128
0.995897 40: 30.990263 13.005710 1006: 30.273771 12.314009
0.995874 40: 30.990263 13.005710 1008: 31.944319 12.720152
0.995773 40: 30.990263 13.005710 1046: 30.767033 13.976138
0.996306 41: 32.940685 12.720349 1007: 33.420193 11.847023
0.996367 41: 32.940685 12.720349 1008: 31.944319 12.720152
0.996148 41: 32.940685 12.720349 1036: 33.439316 13.582717
1.000118 42: 83.285461 12.994965 1009: 82.667686 12.208460
1.000003 42: 83.285461 12.994965 1045: 82.912636 13.922869
1.005584 43: 23.724911 13.606568 1010: 23.743292 12.601152
1.005717 43: 23.724911 13.606568 1034: 22.855772 14.112597
1.005429 43: 23.724911 13.606568 1041: 24.607796 14.087611
1.006305 44: 42.184353 13.337490 1011: 42.038883 12.341755
1.006314 44: 42.184353 13.337490 1025: 43.135986 13.664693
1.006554 44: 42.184353 13.337490 1048: 41.396244 13.963617
1.025382 45: 51.965725 13.228883 1012: 52.025299 12.205233
1.021889 45: 51.965725 13.228883 1027: 52.864120 13.715855
1.025518 45: 51.965725 13.228883 1037: 51.130367 13.823749
1.014446 46: 73.175560 13.536022 1013: 72.758232 12.611394
1.014733 46: 73.175560 13.536022 1022: 74.184547 13.643856
1.014467 46: 73.175560 13.536022 1051: 72.559715 14.342173
1.026954 47: 78.743301 13.292588 1014: 79.474182 12.571167
1.026152 47: 78.743301 13.292588 1015: 77.728714 13.138968
1.023692 47: 78.743301 13.292588 1055: 79.029564 14.275441
1.015436 48: 37.421528 13.708047 1016: 37.539238 12.699456
1.015018 48: 37.421528 13.708047 1043: 36.512852 14.160339
1.014387 48: 37.421528 13.708047 1047: 38.238235 14.309686
1.008645 49: 16.332724 13.705764 1017: 17.021576 12.968983
1.008474 49: 16.332724 13.705764 1018: 15.348849 13.484380
1.008381 49: 16.332724 13.705764 1056: 16.608604 14.675672
1.013309 50: 20.190035 14.221691 1019: 20.023552 13.222152
1.013039 50: 20.190035 14.221691 1035: 21.150034 14.545187
1.013539 50: 20.190035 14.221691 1059: 19.423502 14.884782
1.013350 51: 65.064743 14.007466 1020: 65.309868 13.024210
1.012907 51: 65.064743 14.007466 1033: 64.084229 14.261576
1.013298 51: 65.064743 14.007466 1053: 65.765129 14.739745
1.013305 52: 75.124184 14.023386 1021: 75.962097 13.453572
1.013390 52: 75.124184 14.023386 1022: 74.184547 13.643856
1.012454 52: 75.124184 14.023386 1061: 75.233200 15.029954
0.999713 53: 12.877859 14.283697 1023: 13.612989 13.606194
0.999682 53: 12.877859 14.283697 1062: 12.457758 15.190825
1.003979 54: 44.105221 13.926652 1024: 44.854790 13.258730
1.004011 54: 44.105221 13.926652 1025: 43.135986 13.664693
1.003678 54: 44.105221 13.926652 1065: 44.331001 14.904605
1.006727 55: 53.787514 14.116891 1026: 54.597397 13.518904
1.006720 55: 53.787514 14.116891 1027: 52.864120 13.715855
1.006598 55: 53.787514 14.116891 1076: 53.891548 15.118098
0.998066 56: 58.860458 14.321699 1028: 59.187344 13.378682
0.997930 56: 58.860458 14.321699 1040: 57.883278 14.524139
0.997894 56: 58.860458 14.321699 1067: 59.553093 15.040065
0.999829 57: 68.241974 14.136785 1029: 68.050339 13.155493
0.999680 57: 68.241974 14.136785 1050: 69.194939 14.438808
0.999728 57: 68.241974 14.136785 1054: 67.494514 14.800682
1.006576 58: 27.252016 14.116200 1030: 27.373005 13.116922
1.006577 58: 27.252016 14.116200 1042: 26.316044 14.486542
1.006600 58: 27.252016 14.116200 1057: 28.052643 14.726315
1.009516 59: 48.435852 14.337667 1031: 48.020477 13.417566
1.009929 59: 48.435852 14.337667 1038: 49.444359 14.391240
1.010072 59: 48.435852 14.337667 1066: 47.827339 15.143867
1.012992 60: 63.075409 14.347776 1032: 62.515728 13.503436
1.012496 60: 63.075409 14.347776 1033: 64.084229 14.261576
1.012939 60: 63.075409 14.347776 1068: 62.657104 15.270309
1.009024 61: 22.124378 14.807717 1034: 22.855772 14.112597
1.009093 61: 22.124378 14.807717 1035: 21.150034 14.545187
1.008742 61: 22.124378 14.807717 1073: 22.374447 15.784971
1.003820 62: 33.816097 14.513142 1036: 33.439316 13.582717
1.003812 62: 33.816097 14.513142 1044: 34.814415 14.618023
1.003885 62: 33.816097 14.513142 1063: 33.188610 15.296752
1.024204 63: 50.447052 14.586686 1037: 51.130367 13.823749
1.021564 63: 50.447052 14.586686 1038: 49.444359 14.391240
1.022593 63: 50.447052 14.586686 1081: 50.670990 15.584457
1.003820 64: 56.881859 14.591486 1039: 56.315807 13.762486
1.003681 64: 56.881859 14.591486 1040: 57.883278 14.524139
1.003655 64: 56.881859 14.591486 1082: 56.445503 15.495320
1.002080 65: 25.351770 14.758927 1041: 24.607796 14.087611
1.002007 65: 25.351770 14.758927 1042: 26.316044 14.486542
1.001883 65: 25.351770 14.758927 1079: 25.105768 15.730139
1.009705 66: 35.792248 14.867612 1043: 36.512852 14.160339
1.009184 66: 35.792248 14.867612 1044: 34.814415 14.618023
1.009153 66: 35.792248 14.867612 1084: 36.001209 15.854894
1.000189 67: 82.641869 14.885710 1045: 82.912636 13.922869
1.000158 67: 82.641869 14.885710 1070: 81.801331 15.427753
1.002992 68: 30.645800 14.971776 1046: 30.767033 13.976138
1.003060 68: 30.645800 14.971776 1058: 29.707775 15.327078
1.003007 68: 30.645800 14.971776 1064: 31.455120 15.564249
1.012217 69: 38.887314 15.086397 1047: 38.238235 14.309686
1.012360 69: 38.887314 15.086397 1049: 39.880745 14.891545
1.012433 69: 38.887314 15.086397 1085: 38.531361 16.034193
1.007964 70: 40.887154 14.833570 1048: 41.396244 13.963617
1.008077 70: 40.887154 14.833570 1049: 39.880745 14.891545
1.007443 70: 40.887154 14.833570 1074: 41.423630 15.686293
1.003409 71: 69.908234 15.144527 1050: 69.194939 14.438808
1.003475 71: 69.908234 15.144527 1052: 70.872055 14.865224
1.003397 71: 69.908234 15.144527 1087: 69.617424 16.104858
1.007144 72: 71.858818 15.065417 1051: 72.559715 14.342173
1.006866 72: 71.858818 15.065417 1052: 70.872055 14.865224
1.006605 72: 71.858818 15.065417 1088: 72.116791 16.038404
1.011214 73: 66.611893 15.292506 1053: 65.765129 14.739745
1.010402 73: 66.611893 15.292506 1054: 67.494514 14.800682
1.011082 73: 66.611893 15.292506 1090: 66.632744 16.303373
1.012998 74: 79.131981 15.283249 1055: 79.029564 14.275441
1.012839 74: 79.131981 15.283249 1071: 80.065376 15.676460
1.013175 74: 79.131981 15.283249 1077: 78.317955 15.886477
1.015182 75: 16.905323 15.646523 1056: 16.608604 14.675672
1.015830 75: 16.905323 15.646523 1060: 17.906420 15.818907
1.016233 75: 16.905323 15.646523 1089: 16.201889 16.379948
1.005286 76: 28.714825 15.482698 1057: 28.052643 14.726315
1.005071 76: 28.714825 15.482698 1058: 29.707775 15.327078
1.004915 76: 28.714825 15.482698 1094: 28.387325 16.432751
1.014922 77: 18.920107 15.766065 1059: 19.423502 14.884782
1.015063 77: 18.920107 15.766065 1060: 17.906420 15.818907
1.014237 77: 18.920107 15.766065 1101: 19.459421 16.625027
1.008050 78: 75.576752 15.977655 1061: 75.233200 15.029954
1.008039 78: 75.576752 15.977655 1078: 76.572807 16.132627
1.008154 78: 75.576752 15.977655 1099: 74.924698 16.746552
0.993850 79: 12.229419 16.158089 1062: 12.457758 15.190825
0.993960 79: 12.229419 16.158089 1072: 11.252242 16.339972
0.993230 79: 12.229419 16.158089 1092: 12.904092 16.887007
1.007089 80: 32.397411 15.919835 1063: 33.188610 15.296752
1.007152 80: 32.397411 15.919835 1064: 31.455120 15.564249
1.006875 80: 32.397411 15.919835 1104: 32.550671 16.914978
1.000059 81: 44.070194 15.870057 1065: 44.331001 14.904605
1.000030 81: 44.070194 15.870057 1075: 43.105042 16.131859
0.999913 81: 44.070194 15.870057 1095: 44.790558 16.563528
1.006484 82: 47.482254 16.089344 1066: 47.827339 15.143867
1.006431 82: 47.482254 16.089344 1096: 46.517170 16.374855
1.005681 82: 47.482254 16.089344 1102: 48.167946 16.825022
0.997487 83: 60.055752 15.901642 1067: 59.553093 15.040065
0.997238 83: 60.055752 15.901642 1069: 61.052742 15.923889
0.997361 83: 60.055752 15.901642 1113: 59.519199 16.742380
1.010761 84: 62.050880 16.079092 1068: 62.657104 15.270309
1.010133 84: 62.050880 16.079092 1069: 61.052742 15.923889
1.010641 84: 62.050880 16.079092 1115: 62.382023 17.033943
1.026279 85: 81.007019 16.077614 1070: 81.801331 15.427753
1.023531 85: 81.007019 16.077614 1071: 80.065376 15.676460
1.025812 85: 81.007019 16.077614 1105: 81.056702 17.102222
0.999902 86: 10.279147 16.569948 1072: 11.252242 16.339972
0.999881 86: 10.279147 16.569948 1106: 10.116781 17.556559
1.006002 87: 22.764931 16.712097 1073: 22.374447 15.784971
1.005827 87: 22.764931 16.712097 1080: 23.763443 16.833183
1.005893 87: 22.764931 16.712097 1107: 22.162243 17.517447
1.001108 88: 42.137424 16.388229 1074: 41.423630 15.686293
1.001004 88: 42.137424 16.388229 1075: 43.105042 16.131859
1.000959 88: 42.137424 16.388229 1111: 41.874973 17.354168
1.006185 89: 54.054863 16.110941 1076: 53.891548 15.118098
1.005973 89: 54.054863 16.110941 1083: 55.000217 16.454870
1.006126 89: 54.054863 16.110941 1097: 53.285633 16.759459
1.010567 90: 77.514221 16.499060 1077: 78.317955 15.886477
1.010214 90: 77.514221 16.499060 1078: 76.572807 16.132627
1.010051 90: 77.514221 16.499060 1122: 77.619415 17.503618
1.001236 91: 24.750696 16.666300 1079: 25.105768 15.730139
1.001259 91: 24.750696 16.666300 1080: 23.763443 16.833183
1.001107 91: 24.750696 16.666300 1109: 25.410585 17.419136
1.018552 92: 50.669762 16.603008 1081: 50.670990 15.584457
1.016920 92: 50.669762 16.603008 1098: 51.572762 17.070681
1.018497 92: 50.669762 16.603008 1103: 49.837276 17.189783
1.004032 93: 56.002575 16.396372 1082: 56.445503 15.495320
1.004063 93: 56.002575 16.396372 1083: 55.000217 16.454870
1.003946 93: 56.002575 16.396372 1112: 56.564007 17.228659
1.012593 94: 36.172424 16.852907 1084: 36.001209 15.854894
1.012632 94: 36.172424 16.852907 1086: 37.146229 17.130629
1.013414 94: 36.172424 16.852907 1116: 35.409805 17.520306
1.012206 95: 38.145439 16.969942 1085: 38.531361 16.034193
1.012048 95: 38.145439 16.969942 1086: 37.146229 17.130629
1.011710 95: 38.145439 16.969942 1118: 38.764797 17.769913
1.008386 96: 69.184845 17.015747 1087: 69.617424 16.104858
1.008728 96: 69.184845 17.015747 1091: 68.181664 17.121380
1.008244 96: 69.184845 17.015747 1120: 69.797195 17.816736
1.005752 97: 72.295158 17.028214 1088: 72.116791 16.038404
1.005643 97: 72.295158 17.028214 1100: 73.259430 17.313694
1.005952 97: 72.295158 17.028214 1121: 71.542839 17.696012
1.011255 98: 15.610094 17.199957 1089: 16.201889 16.379948
1.010873 98: 15.610094 17.199957 1093: 14.599406 17.219322
1.009763 98: 15.610094 17.199957 1123: 16.045897 18.110834
1.016201 99: 67.166855 17.167891 1090: 66.632744 16.303373
1.015874 99: 67.166855 17.167891 1091: 68.181664 17.121380
1.016190 99: 67.166855 17.167891 2360: 66.701805 18.071423
1.013296 100: 13.649261 17.573660 1092: 12.904092 16.887007
1.014067 100: 13.649261 17.573660 1093: 14.599406 17.219322
1.014240 100: 13.649261 17.573660 1136: 13.402067 18.557316
1.003090 101: 28.124565 17.400814 1094: 28.387325 16.432751
1.003087 101: 28.124565 17.400814 1110: 27.148281 17.631147
1.003031 101: 28.124565 17.400814 1125: 28.827610 18.116215
1.008246 102: 45.709232 16.978975 1095: 44.790558 16.563528
1.008823 102: 45.709232 16.978975 1096: 46.517170 16.374855
1.008579 102: 45.709232 16.978975 1130: 45.753693 17.986574
1.007742 103: 52.520008 17.414717 1097: 53.285633 16.759459
1.007788 103: 52.520008 17.414717 1098: 51.572762 17.070681
1.007703 103: 52.520008 17.414717 1139: 52.698910 18.406412
1.005217 104: 74.248810 17.490620 1099: 74.924698 16.746552
1.005075 104: 74.248810 17.490620 1100: 73.259430 17.313694
1.004858 104: 74.248810 17.490620 1140: 74.543030 18.451439
1.008631 105: 19.590551 17.625097 1101: 19.459421 16.625027
1.008711 105: 19.590551 17.625097 1108: 20.507824 18.044750
1.008393 105: 19.590551 17.625097 1126: 18.765102 18.204313
1.010915 106: 48.885941 17.536663 1102: 48.167946 16.825022
1.012603 106: 48.885941 17.536663 1103: 49.837276 17.189783
1.012595 106: 48.885941 17.536663 1137: 48.551437 18.492413
1.014257 107: 32.763657 17.906620 1104: 32.550671 16.914978
1.015260 107: 32.763657 17.906620 1117: 33.743267 18.173298
1.015352 107: 32.763657 17.906620 1128: 31.982912 18.555756
0.998672 108: 81.240608 18.083815 1105: 81.056702 17.102222
0.998551 108: 81.240608 18.083815 1124: 82.217216 18.291998
0.998444 108: 81.240608 18.083815 1134: 80.524460 18.779531
1.000024 109: 9.932852 18.539522 1106: 10.116781 17.556559
0.999908 109: 9.932852 18.539522 1142: 10.694049 19.187901
1.010857 110: 21.492598 18.274683 1107: 22.162243 17.517447
1.011261 110: 21.492598 18.274683 1108: 20.507824 18.044750
1.011211 110: 21.492598 18.274683 1141: 21.826523 19.229168
0.999615 111: 26.221029 18.004295 1109: 25.410585 17.419136
0.999518 111: 26.221029 18.004295 1110: 27.148281 17.631147
0.999477 111: 26.221029 18.004295 1144: 26.096628 18.996000
1.001409 112: 41.421787 18.247164 1111: 41.874973 17.354168
1.001432 112: 41.421787 18.247164 1119: 40.421803 18.300983
1.001286 112: 41.421787 18.247164 1145: 41.979542 19.078718
1.003136 113: 57.200104 18.004328 1112: 56.564007 17.228659
1.002975 113: 57.200104 18.004328 1114: 58.191658 17.853399
1.002948 113: 57.200104 18.004328 1146: 56.851063 18.944580
0.997770 114: 59.173836 17.678473 1113: 59.519199 16.742380
0.997633 114: 59.173836 17.678473 1114: 58.191658 17.853399
0.997582 114: 59.173836 17.678473 1131: 59.845093 18.416431
1.014884 115: 62.425728 18.047886 1115: 62.382023 17.033943
1.014863 115: 62.425728 18.047886 1132: 61.579628 18.608297
1.014524 115: 62.425728 18.047886 1133: 63.331173 18.505518
1.017965 116: 34.753490 18.298447 1116: 35.409805 17.520306
1.017946 116: 34.753490 18.298447 1117: 33.743267 18.173298
1.016981 116: 34.753490 18.298447 1149: 35.122055 19.246292
1.006119 117: 39.439335 18.516420 1118: 38.764797 17.769913
1.005811 117: 39.439335 18.516420 1119: 40.421803 18.300983
1.005906 117: 39.439335 18.516420 1155: 39.158291 19.482267
1.009379 118: 70.704659 18.258728 1120: 69.797195 17.816736
1.009552 118: 70.704659 18.258728 1121: 71.542839 17.696012
1.009329 118: 70.704659 18.258728 1152: 70.751740 19.266958
1.006948 119: 77.815338 18.491322 1122: 77.619415 17.503618
1.006611 119: 77.815338 18.491322 1135: 78.781036 18.775387
1.007009 119: 77.815338 18.491322 1147: 77.086716 19.186430
1.001380 120: 16.344936 19.066521 1123: 16.045897 18.110834
1.001238 120: 16.344936 19.066521 1127: 17.333380 19.226076
1.001340 120: 16.344936 19.066521 1153: 15.685965 19.820469
1.000087 121: 83.026665 18.879337 1124: 82.217216 18.291998
0.999965 121: 83.026665 18.879337 1167: 82.804939 19.854410
1.014417 122: 29.250439 19.038309 1125: 28.827610 18.116215
1.015593 122: 29.250439 19.038309 1129: 30.263367 19.111830
1.015269 122: 29.250439 19.038309 1161: 28.611227 19.827093
0.998054 123: 18.323366 19.099289 1126: 18.765102 18.204313
0.998072 123: 18.323366 19.099289 1127: 17.333380 19.226076
0.998036 123: 18.323366 19.099289 1158: 18.894697 19.917614
1.015331 124: 31.265774 19.274511 1128: 31.982912 18.555756
1.015522 124: 31.265774 19.274511 1129: 30.263367 19.111830
1.013947 124: 31.265774 19.274511 1171: 31.587337 20.236116
1.018969 125: 45.922367 18.991486 1130: 45.753693 17.986574
1.019637 125: 45.922367 18.991486 1138: 46.910839 19.241650
1.021090 125: 45.922367 18.991486 1156: 45.149372 19.658646
1.006560 126: 60.656830 19.011618 1131: 59.845093 18.416431
1.007087 126: 60.656830 19.011618 1132: 61.579628 18.608297
1.006728 126: 60.656830 19.011618 1163: 60.466560 20.000202
1.008188 127: 64.147530 19.097130 1133: 63.331173 18.505518
1.007673 127: 64.147530 19.097130 1164: 64.042572 20.099321
1.007919 127: 64.147530 19.097130 2361: 65.083618 18.723446
1.006833 128: 79.651390 19.280991 1134: 80.524460 18.779531
1.006554 128: 79.651390 19.280991 1135: 78.781036 18.775387
1.006590 128: 79.651390 19.280991 1170: 79.601067 20.286322
1.018136 129: 13.193334 19.553825 1136: 13.402067 18.557316
1.018405 129: 13.193334 19.553825 1143: 12.248143 19.932987
1.017119 129: 13.193334 19.553825 1154: 13.983201 20.194637
1.017402 130: 47.926468 19.295233 1137: 48.551437 18.492413
1.017041 130: 47.926468 19.295233 1138: 46.910839 19.241650
1.015807 130: 47.926468 19.295233 1174: 48.328568 20.228067
1.007803 131: 52.963009 19.378996 1139: 52.698910 18.406412
1.007563 131: 52.963009 19.378996 1150: 53.937943 19.633333
1.007679 131: 52.963009 19.378996 1168: 52.261173 20.102076
1.005262 132: 74.576012 19.456160 1140: 74.543030 18.451439
1.005166 132: 74.576012 19.456160 1148: 75.482399 19.890694
1.005409 132: 74.576012 19.456160 1165: 73.729332 19.998360
1.019347 133: 22.273699 20.145193 1141: 21.826523 19.229168
1.020118 133: 22.273699 20.145193 1159: 23.292000 20.206045
1.019863 133: 22.273699 20.145193 1177: 21.674780 20.970673
1.013306 134: 11.239161 20.042091 1142: 10.694049 19.187901
1.014863 134: 11.239161 20.042091 1143: 12.248143 19.932987
1.014864 134: 11.239161 20.042091 1183: 10.714260 20.910669
1.012244 135: 26.046333 20.006994 1144: 26.096628 18.996000
1.014155 135: 26.046333 20.006994 1160: 25.110447 20.397669
1.014064 135: 26.046333 20.006994 1162: 26.939327 20.487501
1.012480 136: 42.379429 20.008883 1145: 41.979542 19.078718
1.013706 136: 42.379429 20.008883 1157: 43.390079 20.087528
1.013543 136: 42.379429 20.008883 1179: 41.720490 20.778992
1.004870 137: 56.592514 19.915619 1146: 56.851063 18.944580
1.004932 137: 56.592514 19.915619 1151: 55.616291 20.154110
1.004875 137: 56.592514 19.915619 1175: 57.307537 20.621675
1.007847 138: 76.484634 19.994671 1147: 77.086716 19.186430
1.007615 138: 76.484634 19.994671 1148: 75.482399 19.890694
1.007521 138: 76.484634 19.994671 1181: 76.862007 20.928848
1.015301 139: 35.402000 20.222237 1149: 35.122055 19.246292
1.015708 139: 35.402000 20.222237 1172: 36.390766 20.454626
1.015664 139: 35.402000 20.222237 1184: 34.679123 20.935694
1.000145 140: 54.635624 20.349943 1150: 53.937943 19.633333
1.000029 140: 54.635624 20.349943 1151: 55.616291 20.154110
1.010258 141: 71.030807 20.237907 1152: 70.751740 19.266958
1.010052 141: 71.030807 20.237907 1166: 72.021416 20.435137
1.010535 141: 71.030807 20.237907 1187: 70.350204 20.984875
1.009621 142: 14.944047 20.505226 1153: 15.685965 19.820469
1.009797 142: 14.944047 20.505226 1154: 13.983201 20.194637
1.009676 142: 14.944047 20.505226 1194: 15.171692 21.488905
1.017450 143: 39.085445 20.497107 1155: 39.158291 19.482267
1.018891 143: 39.085445 20.497107 1173: 38.142773 20.883768
1.019065 143: 39.085445 20.497107 1180: 39.948895 21.038355
1.022120 144: 44.381069 20.332767 1156: 45.149372 19.658646
1.020883 144: 44.381069 20.332767 1157: 43.390079 20.087528
1.019818 144: 44.381069 20.332767 1191: 44.565079 21.335848
1.002057 145: 18.987328 20.915380 1158: 18.894697 19.917614
1.002008 145: 18.987328 20.915380 1178: 19.928522 21.259144
1.002165 145: 18.987328 20.915380 1202: 18.168957 21.493830
1.013372 146: 24.155355 20.736649 1159: 23.292000 20.206045
1.013463 146: 24.155355 20.736649 1160: 25.110447 20.397669
1.011477 146: 24.155355 20.736649 1195: 24.034954 21.740934
1.017441 147: 27.951031 20.601255 1161: 28.611227 19.827093
1.018079 147: 27.951031 20.601255 1162: 26.939327 20.487501
1.016542 147: 27.951031 20.601255 1196: 28.355160 21.534014
1.007786 148: 60.011177 20.899235 1163: 60.466560 20.000202
1.007979 148: 60.011177 20.899235 1176: 59.010960 21.024084
1.007273 148: 60.011177 20.899235 1198: 60.610359 21.708914
1.011280 149: 64.373985 21.054754 1164: 64.042572 20.099321
1.011864 149: 64.373985 21.054754 1169: 65.372459 21.218822
1.011818 149: 64.373985 21.054754 1199: 63.682098 21.793041
1.006108 150: 72.995537 20.686689 1165: 73.729332 19.998360
1.006077 150: 72.995537 20.686689 1166: 72.021416 20.435137
1.005752 150: 72.995537 20.686689 1201: 73.231476 21.664375
1.000133 151: 82.645973 20.841829 1167: 82.804939 19.854410
1.000117 151: 82.645973 20.841829 1189: 81.712906 21.201857
1.007530 152: 51.927086 21.052603 1168: 52.261173 20.102076
1.007570 152: 51.927086 21.052603 1192: 50.940666 21.257965
1.007287 152: 51.927086 21.052603 1197: 52.595806 21.805889
1.019242 153: 66.321106 20.846098 1169: 65.372459 21.218822
1.019867 153: 66.321106 20.846098 1186: 67.128334 21.469404
1.019408 153: 66.321106 20.846098 2362: 66.432129 19.832754
1.005117 154: 79.380806 21.267008 1170: 79.601067 20.286322
1.005087 154: 79.380806 21.267008 1182: 78.437698 21.614496
1.004756 154: 79.380806 21.267008 1190: 80.138145 21.927290
1.008823 155: 31.946815 21.178719 1171: 31.587337 20.236116
1.009127 155: 31.946815 21.178719 1185: 32.945587 21.322912
1.009065 155: 31.946815 21.178719 1204: 31.283289 21.938946
1.014006 156: 37.156151 21.119753 1172: 36.390766 20.454626
